# RA = 02 22 29.19 (35.621611)
# Dec = -05 37 21.10 (-5.622528)
# Redshift = 0.0
# nH = 2.2E20 cm^-2 
# Given the input coordinates, data have been retrieved from 13 out of 190 selected catalogues

# allwise w1 (id = 1)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
8.8170E13     0.0000E00    4.1307E-14   3.8547E-15    55213.10929988    55579.36423837

# allwise w2 (id = 2)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
6.5170E13     0.0000E00    3.5465E-14   5.9036E-15    55213.10929988    55579.36423837

# allwise w3 (id = 3)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.4980E13     0.0000E00    9.4083E-14   2.8284E-14    55213.10929988    55401.56297836

# allwise w4 (id = 4)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.3630E13 0.0 4.1061E-13   0.0000E00    55213.10929988    55401.56297836 ; UPPER LIMIT

# WISE W1 PointPsf (id = 5)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
8.8170E13     0.0000E00    3.7156E-14   4.7894E-15    55213.10929988    55401.56297836

# WISE W2 PointPsf (id = 6)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
6.5170E13     0.0000E00    3.5010E-14   7.0491E-15    55213.10929988    55401.56297836

# WISE W3 PointPsf (id = 7)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.4980E13     0.0000E00    7.9270E-14   2.3831E-14    55213.10929988    55401.56297836

# WISE W4 PointPsf (id = 8)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.3630E13 0.0 2.9230E-13   0.0000E00    55213.10929988    55401.56297836 ; UPPER LIMIT

# XMM3DR5 (0.2-0.5 keV) (id = 9)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
7.2540E16     0.0000E00    2.0348E-14   3.0251E-15    53922.837986    53922.954155
7.2540E16     0.0000E00    9.9469E-15   5.4009E-15    53927.625127    53927.802627
7.2540E16     0.0000E00    2.0998E-14   1.7771E-14    52844.717558    52844.829907

# XMM3DR5 (0.5-1 keV) (id = 10)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.6930E17     0.0000E00    1.2791E-14   2.1194E-15    53922.837986    53922.954155
1.6930E17     0.0000E00    1.9824E-14   5.4751E-15    53927.625127    53927.802627
1.6930E17     0.0000E00    7.8779E-15   5.8745E-15    52844.717558    52844.829907

# XMM3DR5 (1-2 keV) (id = 11)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
3.3850E17     0.0000E00    2.4753E-14   3.5851E-15    53922.837986    53922.954155
3.3850E17     0.0000E00    2.3714E-14   6.0780E-15    53927.625127    53927.802627
3.3850E17     0.0000E00    2.8279E-14   1.2174E-14    52844.717558    52844.829907

# XMM3DR5 (2-4.5 keV) (id = 12)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
7.2540E17     0.0000E00    3.4254E-14   6.3922E-15    53922.837986    53922.954155
7.2540E17     0.0000E00    8.5113E-15   6.1504E-15    53927.625127    53927.802627
7.2540E17     0.0000E00    3.4890E-14   2.6343E-14    52844.717558    52844.829907

# XMM3DR5 (4.5-12 keV) (id = 13)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.7770E18     0.0000E00    3.5990E-14   1.9549E-14    53922.837986    53922.954155

